time,id,from,at,to,open,close,low,high,volume
2025-10-14 03:56:00,2971754,1760414160,1760414220000000000,1760414220,0.91248,0.91262,0.91248,0.91267,109
2025-10-14 03:57:00,2971755,1760414220,1760414280000000000,1760414280,0.912605,0.912615,0.9126,0.91264,65
2025-10-14 03:58:00,2971756,1760414280,1760414340000000000,1760414340,0.91262,0.91237,0.91234,0.91262,128
2025-10-14 03:59:00,2971757,1760414340,1760414400000000000,1760414400,0.912365,0.912355,0.912335,0.912435,105
2025-10-14 04:00:00,2971758,1760414400,1760414460000000000,1760414460,0.91237,0.91243,0.912325,0.912485,140
2025-10-14 04:01:00,2971759,1760414460,1760414520000000000,1760414520,0.912415,0.91206,0.91199,0.91244,282
2025-10-14 04:02:00,2971760,1760414520,1760414580000000000,1760414580,0.912065,0.91198,0.911815,0.91207,282
2025-10-14 04:03:00,2971761,1760414580,1760414640000000000,1760414640,0.91199,0.911585,0.911555,0.912005,262
2025-10-14 04:04:00,2971762,1760414640,1760414700000000000,1760414700,0.91159,0.911775,0.911545,0.9118,231
2025-10-14 04:05:00,2971763,1760414700,1760414760000000000,1760414760,0.91179,0.91138,0.911255,0.91182,289
2025-10-14 04:06:00,2971764,1760414760,1760414820000000000,1760414820,0.911385,0.9111,0.911045,0.91146,292
2025-10-14 04:07:00,2971765,1760414820,1760414880000000000,1760414880,0.911105,0.91134,0.911085,0.91135,201
2025-10-14 04:08:00,2971766,1760414880,1760414940000000000,1760414940,0.91134,0.91116,0.911125,0.91148,309
2025-10-14 04:09:00,2971767,1760414940,1760415000000000000,1760415000,0.91115,0.91111,0.91108,0.91121,212
2025-10-14 04:10:00,2971768,1760415000,1760415060000000000,1760415060,0.911105,0.91113,0.911045,0.91123,392
2025-10-14 04:11:00,2971769,1760415060,1760415120000000000,1760415120,0.91114,0.911025,0.910965,0.91122,204
2025-10-14 04:12:00,2971770,1760415120,1760415180000000000,1760415180,0.911015,0.91094,0.91039,0.91104,505
2025-10-14 04:13:00,2971771,1760415180,1760415240000000000,1760415240,0.910925,0.9108,0.910765,0.911005,231
2025-10-14 04:14:00,2971772,1760415240,1760415300000000000,1760415300,0.910795,0.91093,0.910795,0.91105,234
2025-10-14 04:15:00,2971773,1760415300,1760415360000000000,1760415360,0.91093,0.9108,0.910795,0.91103,231
2025-10-14 04:16:00,2971774,1760415360,1760415420000000000,1760415420,0.910795,0.9108,0.91076,0.91093,244
2025-10-14 04:17:00,2971775,1760415420,1760415480000000000,1760415480,0.910785,0.91076,0.91064,0.91084,281
2025-10-14 04:18:00,2971776,1760415480,1760415540000000000,1760415540,0.91077,0.91045,0.910295,0.91077,402
2025-10-14 04:19:00,2971777,1760415540,1760415600000000000,1760415600,0.91046,0.910455,0.910225,0.91054,362
2025-10-14 04:20:00,2971778,1760415600,1760415660000000000,1760415660,0.91047,0.91041,0.910375,0.91052,275
2025-10-14 04:21:00,2971779,1760415660,1760415720000000000,1760415720,0.91042,0.910235,0.91019,0.91042,254
2025-10-14 04:22:00,2971780,1760415720,1760415780000000000,1760415780,0.91025,0.91048,0.910155,0.91048,296
2025-10-14 04:23:00,2971781,1760415780,1760415840000000000,1760415840,0.9105,0.910235,0.910215,0.9105,243
2025-10-14 04:24:00,2971782,1760415840,1760415900000000000,1760415900,0.91024,0.91038,0.91024,0.91062,269
2025-10-14 04:25:00,2971783,1760415900,1760415960000000000,1760415960,0.910365,0.91061,0.91035,0.91069,236
2025-10-14 04:26:00,2971784,1760415960,1760416020000000000,1760416020,0.910605,0.910485,0.910425,0.91064,214
2025-10-14 04:27:00,2971785,1760416020,1760416080000000000,1760416080,0.91049,0.91037,0.91035,0.91051,176
2025-10-14 04:28:00,2971786,1760416080,1760416140000000000,1760416140,0.91038,0.910325,0.91032,0.91041,150
2025-10-14 04:29:00,2971787,1760416140,1760416200000000000,1760416200,0.91034,0.910285,0.910205,0.91035,268
2025-10-14 04:30:00,2971788,1760416200,1760416260000000000,1760416260,0.91028,0.910195,0.91019,0.91034,225
2025-10-14 04:31:00,2971789,1760416260,1760416320000000000,1760416320,0.91021,0.910395,0.910155,0.91046,285
2025-10-14 04:32:00,2971790,1760416320,1760416380000000000,1760416380,0.91039,0.910295,0.910265,0.910465,292
2025-10-14 04:33:00,2971791,1760416380,1760416440000000000,1760416440,0.910305,0.91036,0.910305,0.91055,272
2025-10-14 04:34:00,2971792,1760416440,1760416500000000000,1760416500,0.910355,0.9104,0.910215,0.9104,157
2025-10-14 04:35:00,2971793,1760416500,1760416560000000000,1760416560,0.91041,0.91022,0.91022,0.91045,153
2025-10-14 04:36:00,2971794,1760416560,1760416620000000000,1760416620,0.91023,0.91041,0.910195,0.910525,223
2025-10-14 04:37:00,2971795,1760416620,1760416680000000000,1760416680,0.91041,0.91049,0.910385,0.91051,166
2025-10-14 04:38:00,2971796,1760416680,1760416740000000000,1760416740,0.91049,0.91052,0.910415,0.91054,140
2025-10-14 04:39:00,2971797,1760416740,1760416800000000000,1760416800,0.910515,0.9106,0.91051,0.91066,139
2025-10-14 04:40:00,2971798,1760416800,1760416860000000000,1760416860,0.91061,0.91063,0.910485,0.91067,200
2025-10-14 04:41:00,2971799,1760416860,1760416920000000000,1760416920,0.91063,0.910775,0.910625,0.9108,100
2025-10-14 04:42:00,2971800,1760416920,1760416980000000000,1760416980,0.91077,0.91079,0.910695,0.9108,183
2025-10-14 04:43:00,2971801,1760416980,1760417040000000000,1760417040,0.91078,0.910325,0.910255,0.9108,194
2025-10-14 04:44:00,2971802,1760417040,1760417100000000000,1760417100,0.91032,0.91006,0.90986,0.91033,290
2025-10-14 04:45:00,2971803,1760417100,1760417160000000000,1760417160,0.91005,0.91005,0.910005,0.91014,146
2025-10-14 04:46:00,2971804,1760417160,1760417220000000000,1760417220,0.910045,0.910105,0.909985,0.91015,171
2025-10-14 04:47:00,2971805,1760417220,1760417280000000000,1760417280,0.910115,0.91008,0.909955,0.910115,219
2025-10-14 04:48:00,2971806,1760417280,1760417340000000000,1760417340,0.91007,0.91012,0.91006,0.910285,199
2025-10-14 04:49:00,2971807,1760417340,1760417400000000000,1760417400,0.910125,0.91006,0.909995,0.91017,186
2025-10-14 04:50:00,2971808,1760417400,1760417460000000000,1760417460,0.91007,0.910015,0.90984,0.910095,212
2025-10-14 04:51:00,2971809,1760417460,1760417520000000000,1760417520,0.91001,0.909575,0.90951,0.91006,256
2025-10-14 04:52:00,2971810,1760417520,1760417580000000000,1760417580,0.9096,0.909865,0.909595,0.90989,172
2025-10-14 04:53:00,2971811,1760417580,1760417640000000000,1760417640,0.90987,0.90995,0.90979,0.90995,138
2025-10-14 04:54:00,2971812,1760417640,1760417700000000000,1760417700,0.909945,0.90999,0.90985,0.910005,133
2025-10-14 04:55:00,2971813,1760417700,1760417760002313591,1760417760,0.91,0.910005,0.909985,0.91016,190
2025-10-14 04:56:00,2971814,1760417760,1760417820000000000,1760417820,0.91002,0.91024,0.90994,0.91027,156
2025-10-14 04:57:00,2971815,1760417820,1760417880000000000,1760417880,0.91025,0.91016,0.91014,0.91029,193
2025-10-14 04:58:00,2971816,1760417880,1760417940000000000,1760417940,0.910155,0.91003,0.909875,0.91016,163
2025-10-14 04:59:00,2971817,1760417940,1760418000000000000,1760418000,0.910015,0.91001,0.909945,0.910055,115
2025-10-14 05:00:00,2971818,1760418000,1760418060000000000,1760418060,0.910005,0.90976,0.909735,0.910005,210
2025-10-14 05:01:00,2971819,1760418060,1760418120000000000,1760418120,0.909755,0.909685,0.909645,0.90977,209
2025-10-14 05:02:00,2971820,1760418120,1760418180000000000,1760418180,0.909685,0.909995,0.90967,0.91,226
2025-10-14 05:03:00,2971821,1760418180,1760418240000000000,1760418240,0.909995,0.90996,0.909845,0.91003,198
2025-10-14 05:04:00,2971822,1760418240,1760418300000000000,1760418300,0.909965,0.909815,0.909775,0.90997,134
2025-10-14 05:05:00,2971823,1760418300,1760418360000000000,1760418360,0.90982,0.9097,0.90965,0.90982,177
2025-10-14 05:06:00,2971824,1760418360,1760418420001018062,1760418420,0.90969,0.90967,0.909605,0.90977,220
2025-10-14 05:07:00,2971825,1760418420,1760418480000000000,1760418480,0.90968,0.909655,0.909605,0.90972,163
2025-10-14 05:08:00,2971826,1760418480,1760418540000000000,1760418540,0.90965,0.909515,0.909515,0.90965,113
2025-10-14 05:09:00,2971827,1760418540,1760418600000000000,1760418600,0.90952,0.90948,0.909435,0.90955,191
2025-10-14 05:10:00,2971828,1760418600,1760418660000000000,1760418660,0.909475,0.90942,0.909385,0.909545,210
2025-10-14 05:11:00,2971829,1760418660,1760418720000000000,1760418720,0.909415,0.9094,0.909375,0.909525,150
2025-10-14 05:12:00,2971830,1760418720,1760418780000000000,1760418780,0.90941,0.90952,0.909205,0.909545,265
2025-10-14 05:13:00,2971831,1760418780,1760418840000000000,1760418840,0.909525,0.909505,0.909475,0.909615,183
2025-10-14 05:14:00,2971832,1760418840,1760418900000000000,1760418900,0.90951,0.90955,0.909475,0.90957,152
2025-10-14 05:15:00,2971833,1760418900,1760418960000000000,1760418960,0.90956,0.90956,0.90944,0.90959,182
2025-10-14 05:16:00,2971834,1760418960,1760419020000000000,1760419020,0.909555,0.90954,0.909445,0.90964,223
2025-10-14 05:17:00,2971835,1760419020,1760419080000000000,1760419080,0.90953,0.9094,0.909385,0.90954,133
2025-10-14 05:18:00,2971836,1760419080,1760419140000000000,1760419140,0.90939,0.90928,0.909265,0.909475,147
2025-10-14 05:19:00,2971837,1760419140,1760419200000000000,1760419200,0.90927,0.909345,0.909265,0.909355,96
2025-10-14 05:20:00,2971838,1760419200,1760419260000000000,1760419260,0.909335,0.909465,0.909325,0.90955,242
2025-10-14 05:21:00,2971839,1760419260,1760419320000000000,1760419320,0.90947,0.909445,0.909445,0.90954,128
2025-10-14 05:22:00,2971840,1760419320,1760419380000000000,1760419380,0.90943,0.90935,0.909325,0.90943,119
2025-10-14 05:23:00,2971841,1760419380,1760419440000000000,1760419440,0.90934,0.909175,0.90916,0.90934,148
2025-10-14 05:24:00,2971842,1760419440,1760419500000000000,1760419500,0.90917,0.90928,0.90916,0.909295,140
2025-10-14 05:25:00,2971843,1760419500,1760419560000000000,1760419560,0.90927,0.90956,0.909255,0.90956,110
2025-10-14 05:26:00,2971844,1760419560,1760419620000000000,1760419620,0.90956,0.909565,0.909415,0.90957,135
2025-10-14 05:27:00,2971845,1760419620,1760419680000000000,1760419680,0.90957,0.90918,0.909145,0.90961,212
2025-10-14 05:28:00,2971846,1760419680,1760419740000000000,1760419740,0.909165,0.90914,0.909125,0.909235,184
2025-10-14 05:29:00,2971847,1760419740,1760419800000000000,1760419800,0.909145,0.90911,0.909015,0.90919,249
2025-10-14 05:30:00,2971848,1760419800,1760419860000000000,1760419860,0.909105,0.9091,0.90904,0.90913,149
2025-10-14 05:31:00,2971849,1760419860,1760419920000000000,1760419920,0.909105,0.90892,0.90886,0.90911,270
2025-10-14 05:32:00,2971850,1760419920,1760419980000000000,1760419980,0.908915,0.9087,0.908665,0.909,227
2025-10-14 05:33:00,2971851,1760419980,1760420040000000000,1760420040,0.90871,0.90891,0.90871,0.90892,143
2025-10-14 05:34:00,2971852,1760420040,1760420100000000000,1760420100,0.90891,0.908865,0.90879,0.90897,178
2025-10-14 05:35:00,2971853,1760420100,1760420160000000000,1760420160,0.90888,0.908695,0.908695,0.90892,172
2025-10-14 05:36:00,2971854,1760420160,1760420220000000000,1760420220,0.90871,0.90869,0.90868,0.908855,143
2025-10-14 05:37:00,2971855,1760420220,1760420280000000000,1760420280,0.90869,0.90849,0.908445,0.90873,262
2025-10-14 05:38:00,2971856,1760420280,1760420340000000000,1760420340,0.908495,0.90824,0.90818,0.9085,391
2025-10-14 05:39:00,2971857,1760420340,1760420400000000000,1760420400,0.90823,0.90797,0.907895,0.90831,289
2025-10-14 05:40:00,2971858,1760420400,1760420460000000000,1760420460,0.907955,0.907875,0.907765,0.90805,399
2025-10-14 05:41:00,2971859,1760420460,1760420520000000000,1760420520,0.90788,0.90773,0.907695,0.9079,275
2025-10-14 05:42:00,2971860,1760420520,1760420580000000000,1760420580,0.90774,0.907795,0.90767,0.90793,285
2025-10-14 05:43:00,2971861,1760420580,1760420640000000000,1760420640,0.9078,0.90793,0.907725,0.907935,214
2025-10-14 05:44:00,2971862,1760420640,1760420700000000000,1760420700,0.907915,0.90789,0.907875,0.90808,228
2025-10-14 05:45:00,2971863,1760420700,1760420760000000000,1760420760,0.907885,0.90799,0.907775,0.90799,294
2025-10-14 05:46:00,2971864,1760420760,1760420820000000000,1760420820,0.908,0.90809,0.90799,0.90821,237
2025-10-14 05:47:00,2971865,1760420820,1760420880000000000,1760420880,0.90808,0.90809,0.908055,0.90812,159
2025-10-14 05:48:00,2971866,1760420880,1760420940000000000,1760420940,0.908095,0.90797,0.90787,0.908125,234
2025-10-14 05:49:00,2971867,1760420940,1760421000000000000,1760421000,0.90796,0.908065,0.907935,0.908105,227
2025-10-14 05:50:00,2971868,1760421000,1760421060001184944,1760421060,0.90806,0.9084,0.907995,0.90849,390
2025-10-14 05:51:00,2971869,1760421060,1760421120000000000,1760421120,0.908395,0.90858,0.908365,0.90863,260
2025-10-14 05:52:00,2971870,1760421120,1760421180000000000,1760421180,0.908585,0.90869,0.908545,0.90883,277
2025-10-14 05:53:00,2971871,1760421180,1760421240000000000,1760421240,0.908685,0.90874,0.908575,0.90874,276
2025-10-14 05:54:00,2971872,1760421240,1760421300000000000,1760421300,0.908725,0.90886,0.90859,0.908895,210
2025-10-14 05:55:00,2971873,1760421300,1760421360000000000,1760421360,0.90885,0.908765,0.908665,0.909005,420
2025-10-14 05:56:00,2971874,1760421360,1760421420000000000,1760421420,0.90875,0.908635,0.90863,0.90875,120
2025-10-14 05:57:00,2971875,1760421420,1760421480000000000,1760421480,0.908645,0.908615,0.908595,0.9087,108
2025-10-14 05:58:00,2971876,1760421480,1760421540000000000,1760421540,0.908625,0.90866,0.9086,0.90869,93
2025-10-14 05:59:00,2971877,1760421540,1760421600000000000,1760421600,0.90867,0.908595,0.908595,0.90878,166
2025-10-14 06:00:00,2971878,1760421600,1760421660004946142,1760421660,0.908585,0.908605,0.908455,0.90866,381
2025-10-14 06:01:00,2971879,1760421660,1760421720000000000,1760421720,0.90861,0.908735,0.908575,0.90886,347
2025-10-14 06:02:00,2971880,1760421720,1760421780000000000,1760421780,0.90873,0.9086,0.90858,0.908785,254
2025-10-14 06:03:00,2971881,1760421780,1760421840000000000,1760421840,0.90859,0.908675,0.90854,0.90875,458
